age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label,weekend_usage_difference,sleep_deficit,notification_intensity,weekend_overuse,DEI,DEI_Category
30,2,5.09,1.12,1.87,2.67,5.41,32,171,5.85,Medium,No,Moderate,0,0.7599999999999998,2.59,6.286836935166995,0.7599999999999998,31.460959595959594,Low
20,0,5.82,4.32,0.85,0.71,7.3,243,134,6.95,Low,Yes,Severe,1,1.13,0.7000000000000002,41.75257731958763,1.13,36.97530303030303,Moderate
22,0,10.36,4.29,2.91,1.21,4.97,22,63,13.22,Low,No,Severe,1,2.860000000000001,3.0300000000000002,2.123552123552124,2.860000000000001,79.87878066378066,High
25,1,7.57,1.89,3.83,1.21,5.51,185,180,9.12,Low,No,Moderate,1,1.549999999999999,2.49,24.438573315719943,1.549999999999999,52.09397546897547,Moderate
26,1,5.94,3.6,3.28,5.11,6.45,248,109,8.57,High,Yes,Mild,0,2.63,1.5499999999999998,41.75084175084175,2.63,51.101385281385284,Moderate
23,0,7.11,3.02,3.49,5.22,6.68,121,120,9.88,Low,No,Moderate,1,2.7700000000000005,1.3200000000000003,17.018284106891702,2.7700000000000005,52.78573593073593,Moderate
29,0,9.39,4.59,2.51,1.41,8.45,101,83,10.6,Medium,Yes,Severe,1,1.209999999999999,0.0,10.75612353567625,1.209999999999999,52.55590909090909,Moderate
27,1,4.5,2.14,2.35,1.5,5.58,85,151,7.23,High,No,Mild,0,2.7300000000000004,2.42,18.88888888888889,2.7300000000000004,41.91145021645021,Moderate
18,2,10.77,4.12,1.26,1.88,6.92,56,136,13.6,Medium,Yes,Severe,1,2.83,1.08,5.199628597957289,2.83,65.31264069264068,Moderate
21,1,11.63,0.99,2.46,1.36,8.86,108,146,14.45,Low,Yes,Moderate,1,2.8199999999999985,0.0,9.28632846087704,2.8199999999999985,51.21838383838383,Moderate
30,2,5.63,5.6,3.73,5.8,6.87,152,176,6.62,High,No,Severe,1,0.9900000000000002,1.13,26.99822380106572,0.9900000000000002,51.15173881673881,Moderate
31,2,3.34,0.99,3.27,3.38,5.65,178,70,5.72,High,Yes,Mild,0,2.38,2.3499999999999996,53.293413173652695,2.38,32.67306637806637,Low
31,1,7.23,5.01,1.19,2.82,5.71,196,68,9.5,Medium,No,Moderate,1,2.27,2.29,27.10926694329184,2.2699999999999996,60.090714285714284,Moderate
32,0,8.96,0.76,3.05,3.5,5.21,137,72,10.88,Low,No,Moderate,1,1.92,2.79,15.29017857142857,1.92,53.60745310245309,Moderate
32,0,5.78,4.42,1.56,1.64,5.8,219,101,8.33,Low,No,Moderate,1,2.55,2.2,37.88927335640138,2.55,53.3007215007215,Moderate
35,2,10.7,3.8,3.37,2.86,4.77,115,91,11.55,Low,No,Moderate,1,0.8500000000000014,3.2300000000000004,10.74766355140187,0.8500000000000014,73.2265873015873,High
29,2,6.16,3.2,2.04,1.94,7.11,230,109,8.3,High,Yes,Mild,0,2.140000000000001,0.8899999999999997,37.33766233766234,2.1400000000000006,41.30733044733044,Moderate
20,1,5.6,4.52,3.09,3.41,7.47,104,26,8.2,Low,No,Severe,1,2.6,0.5300000000000002,18.571428571428573,2.5999999999999996,47.537409812409805,Moderate
34,0,10.84,3.65,3.95,5.32,8.91,134,71,11.35,High,No,Severe,1,0.5099999999999998,0.0,12.361623616236162,0.5099999999999998,54.7220707070707,Moderate
35,0,3.99,3.43,2.2,1.85,6.17,107,84,4.74,Low,Yes,Moderate,0,0.75,1.83,26.81704260651629,0.75,34.12532467532468,Moderate
30,0,11.96,0.92,2.92,4.49,7.08,70,151,14.71,Medium,No,Moderate,1,2.75,0.9199999999999999,5.852842809364548,2.75,58.31067821067821,Moderate
22,0,8.68,1.67,2.42,5.78,8.74,183,173,9.56,High,No,Moderate,1,0.8800000000000008,0.0,21.08294930875576,0.8800000000000008,34.97707070707071,Moderate
27,2,5.98,1.79,1.22,2.48,8.83,135,170,8.38,High,No,Moderate,0,2.4000000000000004,0.0,22.5752508361204,2.4000000000000004,28.102525252525258,Low
32,1,4.82,5.63,0.43,3.49,8.6,66,147,6.25,Low,Yes,Moderate,1,1.4299999999999995,0.0,13.692946058091286,1.4299999999999997,35.19095959595959,Moderate
29,2,4.11,1.04,2.78,1.98,8.13,182,150,6.91,High,No,Moderate,0,2.8,0.0,44.28223844282238,2.8,22.921212121212122,Low
32,0,5.8,5.08,1.95,1.95,8.3,22,112,6.57,Medium,Yes,Severe,1,0.7700000000000005,0.0,3.793103448275862,0.7700000000000005,37.66207070707071,Moderate
25,0,10.56,5.94,0.1,1.34,5.32,243,33,11.33,Medium,Yes,Moderate,1,0.7699999999999996,2.6799999999999997,23.01136363636364,0.7699999999999996,70.77155844155844,High
34,0,6.78,0.99,0.39,0.93,5.48,105,103,8.49,High,No,Mild,0,1.71,2.5199999999999996,15.486725663716811,1.71,37.142272727272726,Moderate
29,0,10.32,4.72,2.92,3.01,6.66,108,103,12.22,Medium,No,Severe,1,1.9000000000000004,1.3399999999999999,10.465116279069766,1.9000000000000004,68.2056277056277,High
33,1,9.92,2.63,3.21,5.07,5.87,235,83,11.67,High,No,Moderate,1,1.75,2.13,23.68951612903226,1.75,61.78935786435786,Moderate
20,1,9.92,0.95,1.76,2.4,6.52,244,109,11.04,High,No,Severe,1,1.1199999999999992,1.4800000000000004,24.596774193548388,1.1199999999999992,44.29370851370851,Moderate
32,1,10.48,5.1,1.08,5.23,8.31,191,142,13.16,Low,Yes,Severe,1,2.68,0.0,18.22519083969465,2.6799999999999997,61.4179797979798,Moderate
31,1,8.11,5.14,0.34,4.14,6.87,217,58,10.87,High,No,Moderate,1,2.76,1.13,26.75709001233046,2.76,57.31027417027417,Moderate
32,1,9.0,0.75,1.77,3.06,4.77,164,178,10.6,High,Yes,Severe,1,1.5999999999999996,3.2300000000000004,18.22222222222222,1.5999999999999996,51.75183982683983,Moderate
33,1,5.77,2.28,0.39,5.04,7.47,195,40,7.99,Medium,No,Moderate,0,2.2200000000000006,0.5300000000000002,33.795493934142115,2.2200000000000006,29.74670274170274,Low
35,2,6.34,5.46,2.77,3.78,6.5,228,37,7.84,Medium,No,Severe,1,1.5,1.5,35.9621451104101,1.5,55.03077200577201,Moderate
27,0,9.55,5.63,2.45,4.66,6.2,240,36,11.91,High,Yes,Severe,1,2.3599999999999994,1.7999999999999998,25.13089005235602,2.3599999999999994,72.64111832611833,High
35,2,11.61,2.45,2.95,4.41,8.47,62,26,13.36,Medium,Yes,Moderate,1,1.75,0.0,5.340223944875108,1.75,54.721969696969694,Moderate
28,1,3.98,3.83,1.12,2.95,6.8,198,136,5.05,High,No,Mild,0,1.0699999999999998,1.2000000000000002,49.74874371859296,1.0699999999999998,30.884617604617603,Low
30,2,4.61,3.89,0.72,0.98,6.1,81,87,6.79,Low,No,Mild,0,2.18,1.9000000000000004,17.570498915401302,2.1799999999999997,41.04734487734488,Moderate
32,2,3.92,4.01,1.73,0.92,5.94,209,83,4.72,High,No,Moderate,1,0.7999999999999998,2.0599999999999996,53.31632653061224,0.7999999999999998,36.8287518037518,Moderate
21,1,9.12,2.69,2.21,4.31,6.63,245,167,10.81,High,No,Severe,1,1.6900000000000013,1.37,26.8640350877193,1.6900000000000013,51.86811688311689,Moderate
32,1,8.18,5.66,2.58,5.6,7.99,55,107,9.04,Medium,No,Severe,1,0.8599999999999994,0.009999999999999787,6.723716381418093,0.8599999999999994,51.54613275613274,Moderate
26,0,9.84,2.31,0.36,3.01,8.39,239,178,11.44,Medium,Yes,Severe,1,1.5999999999999996,0.0,24.288617886178866,1.5999999999999996,40.127272727272725,Moderate
35,1,8.78,1.48,2.7,0.51,4.52,227,152,11.27,High,Yes,Moderate,1,2.49,3.4800000000000004,25.854214123006837,2.49,61.528037518037515,Moderate
24,1,7.55,3.68,0.83,2.56,7.9,245,74,8.48,Medium,No,Moderate,1,0.9300000000000006,0.09999999999999964,32.450331125827816,0.9300000000000006,36.51541847041847,Moderate
22,0,4.2,1.27,2.53,1.96,5.65,125,94,4.96,Medium,Yes,Mild,0,0.7599999999999998,2.3499999999999996,29.76190476190476,0.7599999999999998,28.96023809523809,Low
26,0,6.04,2.22,0.83,4.49,6.64,42,70,8.0,Low,No,Moderate,1,1.96,1.3600000000000003,6.95364238410596,1.96,35.326832611832614,Moderate
22,1,4.31,3.3,1.89,1.66,5.66,122,54,6.29,Low,Yes,Mild,0,1.9800000000000004,2.34,28.306264501160097,1.9800000000000004,41.83814574314574,Moderate
25,1,8.52,0.74,2.21,5.3,7.16,37,126,10.09,Low,Yes,Severe,1,1.5700000000000005,0.8399999999999999,4.342723004694836,1.5700000000000003,37.16257575757575,Moderate
30,1,6.34,5.49,0.79,3.29,7.48,129,156,8.63,Medium,No,Moderate,1,2.290000000000001,0.5199999999999996,20.34700315457413,2.290000000000001,47.77713564213565,Moderate
30,1,4.48,3.03,3.6,2.8,6.42,57,67,5.54,High,Yes,Moderate,0,1.0599999999999996,1.58,12.723214285714285,1.0599999999999996,37.52412698412699,Moderate
22,2,5.75,2.8,1.93,2.56,6.74,147,64,8.28,High,Yes,Moderate,0,2.53,1.2599999999999998,25.565217391304348,2.5299999999999994,41.29398989898989,Moderate
34,1,5.74,4.05,2.05,2.03,6.18,114,170,7.18,High,Yes,Moderate,1,1.4399999999999995,1.8200000000000003,19.860627177700348,1.4399999999999995,46.07691919191919,Moderate
23,1,9.01,1.43,2.28,2.01,8.68,62,164,10.93,Low,Yes,Severe,1,1.92,0.0,6.8812430632630415,1.92,38.97949494949495,Moderate
31,0,3.97,2.03,3.37,4.18,6.05,102,144,5.95,High,Yes,Mild,0,1.98,1.9500000000000002,25.692695214105797,1.98,36.21462481962482,Moderate
34,0,10.05,5.35,3.04,0.84,5.79,199,119,12.91,Medium,Yes,Severe,1,2.8599999999999994,2.21,19.800995024875625,2.8599999999999994,79.13069264069264,High
25,1,7.63,4.36,0.71,1.43,6.37,29,155,9.08,Low,Yes,Severe,1,1.4500000000000002,1.63,3.800786369593709,1.4500000000000002,50.44029581529582,Moderate
33,1,3.88,2.94,1.65,2.08,8.86,63,24,6.57,Medium,No,Mild,0,2.6900000000000004,0.0,16.237113402061855,2.6900000000000004,27.398131313131312,Low
26,0,5.46,2.6,1.97,3.7,8.1,32,27,6.6,Medium,No,Moderate,0,1.1399999999999997,0.0,5.86080586080586,1.1399999999999997,26.59712121212121,Low
22,2,6.29,3.4,3.79,3.18,5.04,116,180,8.18,High,No,Mild,0,1.89,2.96,18.441971383147852,1.8899999999999997,57.92554834054834,Moderate
22,0,7.9,0.52,1.8,1.09,7.35,188,154,8.78,Low,No,Moderate,1,0.879999999999999,0.6500000000000004,23.79746835443038,0.879999999999999,28.88075036075036,Low
34,2,7.93,3.53,0.63,5.54,5.53,141,42,10.74,Medium,Yes,Mild,0,2.8100000000000005,2.4699999999999998,17.780580075662044,2.8100000000000005,57.8742352092352,Moderate
25,0,6.56,0.94,1.97,2.88,8.59,119,16,7.3,High,Yes,Moderate,1,0.7400000000000002,0.0,18.140243902439025,0.7400000000000002,21.72944444444444,Low
35,0,5.48,1.18,3.42,0.59,8.43,143,30,6.15,Medium,Yes,Mild,0,0.6699999999999999,0.0,26.094890510948904,0.6699999999999999,21.965353535353536,Low
35,0,11.23,2.06,3.32,2.26,8.52,104,109,12.52,Low,No,Severe,1,1.2899999999999991,0.0,9.260908281389137,1.2899999999999991,50.55646464646464,Moderate
30,2,5.29,0.88,3.49,5.66,6.56,221,167,7.34,High,Yes,Mild,0,2.05,1.4400000000000004,41.77693761814745,2.05,33.78639971139971,Moderate
35,2,9.79,2.41,0.31,1.96,7.51,73,148,11.67,Low,Yes,Severe,1,1.8800000000000008,0.4900000000000002,7.456588355464761,1.8800000000000008,44.182373737373744,Moderate
19,1,10.07,3.76,1.6,1.63,8.09,180,159,11.31,Medium,No,Moderate,1,1.2400000000000002,0.0,17.874875868917577,1.2400000000000002,49.27262626262627,Moderate
23,0,10.3,5.83,3.35,3.38,8.33,107,37,12.43,Medium,No,Moderate,1,2.129999999999999,0.0,10.388349514563108,2.129999999999999,67.5111616161616,High
29,1,8.13,5.48,3.78,0.97,5.43,208,85,9.13,High,No,Moderate,1,1.0,2.5700000000000003,25.584255842558424,1.0,68.72207792207793,High
33,1,6.42,0.79,2.42,5.64,8.1,79,52,8.09,Low,No,Moderate,1,1.67,0.0,12.305295950155765,1.67,25.348181818181814,Low
27,0,9.48,1.31,3.38,2.31,6.48,36,123,12.39,High,No,Severe,1,2.91,1.5199999999999996,3.79746835443038,2.91,55.65753246753247,Moderate
22,2,3.35,2.67,0.15,2.59,7.09,88,49,6.19,Medium,Yes,Moderate,0,2.8400000000000003,0.9100000000000001,26.268656716417908,2.8400000000000003,26.159747474747476,Low
19,1,3.85,3.49,2.12,3.61,5.73,200,103,5.48,High,No,Moderate,0,1.6300000000000003,2.2699999999999996,51.94805194805195,1.6300000000000003,39.68789321789322,Moderate
34,2,10.78,4.11,2.12,5.04,6.34,213,115,11.37,Low,No,Moderate,1,0.5899999999999999,1.6600000000000001,19.758812615955478,0.5899999999999999,61.81036075036076,Moderate
31,0,7.98,4.39,0.2,1.91,5.73,204,169,10.14,High,No,Severe,1,2.16,2.2699999999999996,25.563909774436087,2.16,57.15991341991342,Moderate
19,2,6.9,5.94,2.24,1.03,6.8,180,122,7.84,Medium,Yes,Severe,1,0.9399999999999996,1.2000000000000002,26.08695652173913,0.9399999999999995,54.111082251082244,Moderate
34,1,10.11,4.89,3.21,3.42,5.83,24,152,12.35,Low,No,Severe,1,2.24,2.17,2.373887240356084,2.24,74.98954545454545,High
29,2,7.01,4.12,2.88,3.78,6.5,192,58,8.01,High,No,Severe,1,1.0,1.5,27.38944365192582,1.0,49.820418470418474,Moderate
34,2,9.18,3.99,2.87,3.42,5.45,22,95,11.78,Medium,Yes,Severe,1,2.6,2.55,2.396514161220044,2.5999999999999996,70.04339826839826,High
34,1,10.4,3.0,2.93,5.2,8.44,123,66,11.62,Low,No,Moderate,1,1.2199999999999989,0.0,11.826923076923077,1.2199999999999989,50.34641414141413,Moderate
35,2,8.79,2.5,3.5,0.77,8.73,244,166,10.68,Medium,Yes,Severe,1,1.8900000000000008,0.0,27.75881683731513,1.8900000000000006,45.917575757575754,Moderate
23,1,7.82,5.24,1.82,4.08,5.34,191,128,9.87,Medium,No,Severe,1,2.049999999999999,2.66,24.42455242966752,2.049999999999999,66.23989898989898,High
18,1,10.52,0.77,0.54,1.78,5.69,178,57,11.17,Medium,Yes,Moderate,1,0.6500000000000004,2.3099999999999996,16.920152091254753,0.6500000000000004,45.621717171717165,Moderate
34,1,4.96,3.17,0.08,4.56,7.26,21,101,7.72,Medium,No,Mild,0,2.76,0.7400000000000002,4.233870967741936,2.76,33.22715728715728,Moderate
30,0,11.9,1.34,1.18,2.32,8.65,117,85,14.15,High,No,Severe,1,2.25,0.0,9.831932773109244,2.25,48.37929292929293,Moderate
35,2,8.48,5.89,3.46,3.64,4.76,57,71,11.31,High,No,Moderate,1,2.83,3.24,6.721698113207546,2.83,82.29539682539682,High
28,1,10.84,0.6,0.4,2.52,7.4,207,114,12.83,Low,No,Severe,1,1.99,0.5999999999999996,19.0959409594096,1.9900000000000002,41.332005772005765,Moderate
34,1,8.14,1.46,0.17,3.8,8.59,172,78,9.71,Medium,No,Severe,1,1.5700000000000005,0.0,21.13022113022113,1.5700000000000003,29.057525252525252,Low
25,2,6.38,1.45,2.85,5.71,6.52,199,130,9.0,Low,No,Moderate,1,2.62,1.4800000000000004,31.191222570532915,2.62,41.52476911976912,Moderate
35,2,8.3,1.77,2.79,1.57,6.88,55,115,9.13,Low,No,Moderate,1,0.8300000000000001,1.12,6.626506024096385,0.8300000000000001,41.07883838383838,Moderate
24,0,9.06,4.58,3.21,1.98,7.02,135,170,10.34,Medium,Yes,Moderate,1,1.2799999999999994,0.9800000000000004,14.900662251655628,1.2799999999999994,58.85712121212122,Moderate
33,1,4.64,0.77,3.59,4.78,8.23,179,49,6.02,Low,Yes,Moderate,0,1.38,0.0,38.57758620689656,1.38,20.100050505050504,Low
19,2,8.11,3.55,3.95,1.35,7.4,114,51,9.23,Medium,No,Severe,1,1.120000000000001,0.5999999999999996,14.05672009864365,1.120000000000001,49.51943001443001,Moderate
21,0,4.32,2.16,3.88,3.16,6.74,223,60,5.9,Medium,No,Mild,0,1.58,1.2599999999999998,51.62037037037037,1.58,33.89878787878788,Moderate
18,0,11.51,4.29,2.07,1.8,4.54,248,90,12.62,Medium,Yes,Severe,1,1.1099999999999994,3.46,21.54648132059079,1.1099999999999994,77.70814574314574,High
26,0,9.77,1.37,0.16,3.87,7.02,110,78,12.23,Low,Yes,Severe,1,2.460000000000001,0.9800000000000004,11.258955987717504,2.460000000000001,44.12232323232323,Moderate
25,1,10.11,3.45,0.74,4.01,7.38,102,159,11.36,Medium,Yes,Severe,1,1.25,0.6200000000000001,10.089020771513354,1.25,49.451948051948044,Moderate
20,0,5.66,2.42,2.78,4.65,6.0,238,115,7.39,Low,Yes,Mild,0,1.7299999999999995,2.0,42.04946996466431,1.7299999999999995,42.37028860028859,Moderate
19,0,10.66,0.92,3.61,2.09,5.31,32,96,12.99,Medium,Yes,Moderate,1,2.33,2.6900000000000004,3.00187617260788,2.33,63.41440836940837,Moderate
23,0,11.57,1.08,3.2,3.37,6.47,99,91,12.26,Medium,Yes,Severe,1,0.6899999999999995,1.5300000000000002,8.556611927398444,0.6899999999999995,53.466998556998554,Moderate
35,0,9.64,1.26,3.84,2.65,7.77,33,136,10.77,Medium,Yes,Severe,1,1.129999999999999,0.23000000000000043,3.4232365145228214,1.129999999999999,42.71105339105339,Moderate
29,0,6.0,1.28,2.76,1.82,7.05,99,139,8.37,High,Yes,Moderate,0,2.369999999999999,0.9500000000000002,16.5,2.369999999999999,35.020692640692644,Moderate
23,1,7.46,2.52,1.4,1.25,6.78,77,166,10.38,Low,No,Moderate,1,2.920000000000001,1.2199999999999998,10.32171581769437,2.920000000000001,46.67769119769118,Moderate
25,0,11.53,2.11,3.6,0.97,4.97,66,42,12.65,Medium,Yes,Moderate,1,1.120000000000001,3.0300000000000002,5.72419774501301,1.120000000000001,69.28468975468975,High
33,0,4.81,1.94,2.67,3.82,6.44,65,176,6.93,Low,Yes,Moderate,0,2.12,1.5599999999999996,13.513513513513514,2.12,35.65362914862914,Moderate
26,1,10.01,2.18,0.97,3.86,5.55,184,83,12.97,Medium,No,Severe,1,2.960000000000001,2.45,18.38161838161838,2.960000000000001,61.16247474747476,Moderate
32,1,5.52,1.19,1.95,4.78,8.96,24,112,7.61,High,Yes,Moderate,0,2.0900000000000007,0.0,4.347826086956522,2.0900000000000007,24.171363636363637,Low
32,0,6.03,2.49,2.49,4.51,7.41,111,53,8.68,Low,Yes,Moderate,1,2.6499999999999995,0.5899999999999999,18.40796019900497,2.6499999999999995,39.02521645021645,Moderate
21,1,9.26,1.39,1.62,2.9,6.66,29,163,11.8,High,No,Severe,1,2.540000000000001,1.3399999999999999,3.1317494600431965,2.540000000000001,48.25704184704185,Moderate
23,2,5.31,5.68,1.55,3.46,7.59,38,167,8.04,Low,Yes,Moderate,1,2.7299999999999995,0.41000000000000014,7.156308851224106,2.7299999999999995,47.66664502164502,Moderate
20,1,8.32,5.03,1.07,1.3,7.27,49,33,10.76,Low,No,Moderate,1,2.4399999999999995,0.7300000000000004,5.889423076923077,2.4399999999999995,55.88622655122656,Moderate
26,2,8.9,2.65,0.93,0.53,4.63,80,40,10.64,High,No,Moderate,1,1.7400000000000002,3.37,8.988764044943819,1.7400000000000002,59.25931457431458,Moderate
19,2,5.08,4.95,3.22,1.74,5.69,175,54,5.85,High,Yes,Moderate,1,0.7699999999999996,2.3099999999999996,34.44881889763779,0.7699999999999996,50.64616161616162,Moderate
22,1,9.73,4.24,3.12,1.12,8.32,40,146,11.01,Low,No,Severe,1,1.2799999999999994,0.0,4.110996916752312,1.2799999999999994,54.09222222222222,Moderate
26,2,7.79,4.0,3.76,4.48,4.8,200,74,8.75,High,Yes,Mild,0,0.96,3.2,25.67394094993581,0.96,64.06258297258296,Moderate
33,1,9.11,4.76,2.7,5.31,6.81,243,34,11.85,Low,No,Moderate,1,2.74,1.1900000000000004,26.67398463227223,2.74,65.63474747474748,Moderate
23,0,7.62,3.26,2.66,2.77,7.16,29,79,9.55,Medium,Yes,Moderate,1,1.9300000000000008,0.8399999999999999,3.805774278215223,1.9300000000000006,47.68212121212122,Moderate
18,0,7.86,5.14,2.0,1.37,4.53,45,44,9.74,Low,Yes,Moderate,1,1.88,3.4699999999999998,5.7251908396946565,1.88,70.33948051948052,High
30,0,11.28,2.88,3.57,4.03,8.29,113,118,13.98,Medium,No,Severe,1,2.700000000000001,0.0,10.0177304964539,2.700000000000001,60.74318181818181,Moderate
24,2,7.66,4.92,0.35,0.78,4.66,59,160,10.59,Medium,No,Severe,1,2.93,3.34,7.702349869451697,2.9299999999999997,67.89384559884559,High
29,0,3.85,1.84,1.89,5.76,7.27,227,56,5.57,Medium,No,Moderate,0,1.7200000000000002,0.7300000000000004,58.96103896103896,1.7200000000000002,23.172893217893222,Low
25,0,3.06,5.91,0.77,5.92,7.8,93,104,5.08,High,Yes,Severe,1,2.02,0.20000000000000018,30.392156862745097,2.02,33.97209956709957,Moderate
30,0,8.99,4.55,0.69,1.07,8.09,141,151,10.28,Medium,No,Severe,1,1.2899999999999991,0.0,15.684093437152391,1.2899999999999991,46.58853535353534,Moderate
18,1,5.97,3.1,3.59,1.13,6.25,241,170,6.49,High,No,Mild,0,0.5200000000000005,1.75,40.36850921273032,0.5200000000000005,42.423181818181824,Moderate
34,1,4.14,3.3,3.95,2.53,8.06,216,24,5.65,Medium,No,Moderate,0,1.510000000000001,0.0,52.173913043478265,1.5100000000000007,31.075606060606063,Low
35,0,11.75,3.19,0.46,3.42,6.63,155,145,14.72,High,Yes,Moderate,1,2.9700000000000006,1.37,13.191489361702128,2.9700000000000006,65.11362193362193,Moderate
21,2,8.3,5.81,0.08,3.63,6.78,35,100,10.98,Low,No,Severe,1,2.68,1.2199999999999998,4.216867469879518,2.6799999999999997,60.63890331890332,Moderate
21,0,5.69,3.01,2.59,1.07,5.33,49,100,7.38,Low,Yes,Moderate,0,1.6899999999999995,2.67,8.611599297012301,1.6899999999999995,48.362344877344874,Moderate
35,2,9.22,1.98,0.25,1.23,7.16,44,30,10.36,High,Yes,Moderate,1,1.1399999999999988,0.8399999999999999,4.772234273318872,1.1399999999999988,38.90116161616161,Moderate
32,2,8.48,4.85,3.95,3.73,7.55,60,96,10.38,Low,No,Moderate,1,1.9000000000000004,0.4500000000000002,7.075471698113208,1.9000000000000004,59.130266955266954,Moderate
24,1,10.48,5.19,0.82,5.19,5.29,28,157,13.03,Low,Yes,Severe,1,2.549999999999999,2.71,2.6717557251908395,2.549999999999999,76.14278499278498,High
24,1,7.82,2.53,3.09,4.29,5.98,127,109,9.06,High,No,Mild,0,1.2400000000000002,2.0199999999999996,16.240409207161125,1.2400000000000002,50.1995743145743,Moderate
22,2,9.24,4.11,0.87,4.78,6.21,175,101,11.04,Low,Yes,Severe,1,1.799999999999999,1.79,18.939393939393938,1.799999999999999,58.27932900432899,Moderate
20,0,6.66,5.17,2.21,4.35,4.78,126,103,9.6,High,Yes,Moderate,1,2.9399999999999995,3.2199999999999998,18.91891891891892,2.9399999999999995,69.14560606060604,High
24,2,8.59,3.91,0.41,3.05,8.7,77,27,11.28,High,No,Moderate,1,2.6899999999999995,0.0,8.963911525029104,2.6899999999999995,47.023888888888884,Moderate
33,1,7.44,4.31,1.2,1.53,7.72,187,46,9.36,Medium,Yes,Moderate,1,1.919999999999999,0.28000000000000025,25.134408602150536,1.919999999999999,44.86484848484849,Moderate
18,0,6.75,3.84,1.46,3.87,7.64,173,141,8.01,High,Yes,Moderate,1,1.2599999999999998,0.3600000000000003,25.62962962962963,1.2599999999999998,38.51229437229436,Moderate
21,2,7.76,1.7,1.46,5.09,8.39,151,103,10.26,Low,No,Moderate,1,2.5,0.0,19.45876288659794,2.5,35.615656565656565,Moderate
23,2,3.12,5.46,3.47,1.85,8.45,58,29,4.05,Medium,Yes,Moderate,1,0.9299999999999996,0.0,18.589743589743588,0.9299999999999997,33.40712121212122,Moderate
25,0,4.63,0.82,2.21,3.07,5.46,79,168,5.77,Low,No,Moderate,0,1.1399999999999997,2.54,17.062634989200863,1.1399999999999997,30.392720057720048,Low
20,0,7.15,2.18,2.08,5.21,6.98,186,60,9.77,High,No,Moderate,1,2.619999999999999,1.0199999999999996,26.013986013986013,2.619999999999999,43.28382395382395,Moderate
24,2,4.9,4.82,1.66,2.97,7.17,37,29,6.24,High,No,Moderate,1,1.34,0.8300000000000001,7.551020408163264,1.3399999999999999,39.278109668109664,Moderate
33,0,5.56,1.55,0.95,3.48,7.82,243,151,7.91,High,Yes,Mild,0,2.3500000000000005,0.17999999999999972,43.70503597122303,2.3500000000000005,25.531854256854245,Low
19,0,5.69,1.81,0.89,2.51,7.05,238,161,7.75,High,No,Moderate,0,2.06,0.9500000000000002,41.82776801405975,2.0599999999999996,30.309227994227996,Low
30,1,4.15,3.44,1.32,1.87,5.46,242,111,5.91,High,Yes,Moderate,0,1.7599999999999998,2.54,58.313253012048186,1.7599999999999998,40.690144300144304,Moderate
