age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label,weekend_usage_difference,sleep_deficit,notification_intensity
24,2,10.22,3.26,0.36,3.27,7.1,244,24,12.25,High,No,Moderate,1,2.0299999999999994,0.9000000000000004,23.874755381604697
34,0,10.2,3.77,0.32,3.07,4.53,216,142,12.92,Medium,Yes,Severe,1,2.7200000000000006,3.4699999999999998,21.176470588235297
29,0,9.33,4.55,3.94,5.73,6.42,153,127,9.96,Low,Yes,Severe,1,0.6300000000000008,1.58,16.39871382636656
20,2,4.33,0.55,1.68,2.49,6.27,46,76,5.84,High,No,Moderate,0,1.5099999999999998,1.7300000000000004,10.623556581986143
28,0,8.34,5.02,1.53,1.99,8.15,203,58,9.16,High,No,Moderate,1,0.8200000000000003,-0.15000000000000036,24.34052757793765
26,1,10.36,1.94,0.15,4.01,8.11,84,60,11.85,Medium,Yes,Severe,1,1.4900000000000002,-0.10999999999999943,8.108108108108109
22,0,5.93,4.92,0.43,1.81,4.7,201,82,8.05,Low,Yes,Severe,1,2.120000000000001,3.3,33.895446880269816
25,0,3.8,4.75,0.68,3.85,5.83,115,90,6.05,Medium,No,Moderate,1,2.25,2.17,30.263157894736842
21,1,11.58,2.4,1.29,4.03,6.78,91,120,14.14,High,Yes,Severe,1,2.5600000000000005,1.2199999999999998,7.858376511226252
34,2,5.71,5.03,0.58,1.11,8.81,58,140,6.64,Medium,Yes,Severe,1,0.9299999999999997,-0.8100000000000005,10.157618213660244
24,0,10.31,1.79,0.22,2.5,8.84,178,130,12.74,Low,Yes,Severe,1,2.4299999999999997,-0.8399999999999999,17.264791464597476
22,2,9.36,0.53,3.63,5.51,8.64,133,173,10.95,High,No,Severe,1,1.5899999999999999,-0.6400000000000006,14.20940170940171
18,2,3.31,4.97,2.14,3.53,8.01,230,102,5.54,Medium,Yes,Severe,1,2.23,-0.009999999999999787,69.48640483383686
35,1,9.4,3.53,0.89,4.33,4.91,150,161,10.98,Low,No,Severe,1,1.58,3.09,15.957446808510637
29,1,4.24,2.28,1.59,1.9,7.84,118,21,6.32,Medium,No,Moderate,0,2.08,0.16000000000000014,27.830188679245282
18,0,3.44,3.52,1.35,0.56,7.09,105,142,5.65,Medium,No,Moderate,0,2.2100000000000004,0.9100000000000001,30.52325581395349
25,0,11.15,2.77,0.61,3.45,5.29,216,56,12.47,Medium,Yes,Severe,1,1.3200000000000003,2.71,19.37219730941704
24,0,3.84,1.58,2.24,3.35,5.69,35,161,5.0,High,No,Mild,0,1.1600000000000001,2.3099999999999996,9.114583333333334
31,0,9.41,1.36,3.1,1.97,8.17,98,101,12.4,Medium,No,Moderate,1,2.99,-0.16999999999999993,10.414452709883102
24,2,9.91,4.89,3.61,5.19,8.77,231,37,10.68,High,Yes,Moderate,1,0.7699999999999996,-0.7699999999999996,23.309788092835518
25,1,10.76,3.48,1.83,1.68,8.62,216,180,12.41,Low,Yes,Moderate,1,1.6500000000000004,-0.6199999999999992,20.074349442379184
20,0,8.93,2.34,3.89,5.71,5.93,113,124,11.03,Medium,Yes,Moderate,1,2.0999999999999996,2.0700000000000003,12.65397536394177
30,1,3.66,3.0,0.55,2.92,7.47,162,139,5.98,High,No,Mild,0,2.3200000000000003,0.5300000000000002,44.26229508196721
22,2,5.62,0.65,2.65,4.63,7.91,109,19,8.34,High,Yes,Moderate,0,2.7199999999999998,0.08999999999999986,19.395017793594306
22,1,5.98,4.46,1.48,5.05,7.48,216,70,7.47,High,Yes,Severe,1,1.4899999999999993,0.5199999999999996,36.12040133779264
32,0,9.93,4.01,1.12,4.08,8.19,110,109,12.05,Low,No,Severe,1,2.120000000000001,-0.1899999999999995,11.07754279959718
31,1,8.11,5.52,0.95,2.07,5.87,65,48,11.09,High,Yes,Severe,1,2.9800000000000004,2.13,8.014796547472256
20,1,11.36,0.54,2.69,1.66,5.06,27,92,12.62,Medium,Yes,Moderate,1,1.2599999999999998,2.9400000000000004,2.376760563380282
26,0,6.2,2.15,1.1,4.97,5.33,63,142,9.11,High,Yes,Mild,0,2.9099999999999993,2.67,10.161290322580644
22,1,7.36,2.02,0.97,1.94,6.52,194,20,8.52,High,No,Moderate,1,1.1599999999999993,1.4800000000000004,26.35869565217391
33,2,11.95,5.5,0.58,3.54,5.18,193,109,13.88,Medium,No,Moderate,1,1.9300000000000015,2.8200000000000003,16.150627615062763
33,1,6.14,2.63,1.47,3.53,6.45,245,176,8.51,High,No,Mild,0,2.37,1.5499999999999998,39.902280130293164
18,2,3.03,4.9,2.72,4.99,4.92,128,52,4.08,High,Yes,Severe,1,1.0500000000000003,3.08,42.244224422442244
24,2,9.88,3.28,2.69,1.95,8.34,90,113,12.06,High,No,Severe,1,2.1799999999999997,-0.33999999999999986,9.109311740890687
30,1,9.04,5.81,1.61,2.78,5.33,27,141,10.61,Low,No,Severe,1,1.5700000000000003,2.67,2.9867256637168142
25,2,9.57,3.7,0.45,4.64,6.57,77,89,11.84,Medium,No,Severe,1,2.2699999999999996,1.4299999999999997,8.045977011494253
27,0,3.67,3.56,2.75,1.41,5.94,90,163,5.76,Low,No,Moderate,0,2.09,2.0599999999999996,24.52316076294278
33,1,10.9,2.43,2.47,0.95,6.81,98,84,12.89,Medium,Yes,Moderate,1,1.9900000000000002,1.1900000000000004,8.990825688073395
23,0,9.58,2.31,2.96,4.56,7.48,163,167,11.18,Medium,Yes,Moderate,1,1.5999999999999996,0.5199999999999996,17.014613778705638
28,0,6.16,5.06,2.79,3.84,5.9,35,149,7.76,High,Yes,Severe,1,1.5999999999999996,2.0999999999999996,5.681818181818182
26,0,7.99,5.68,0.24,4.52,7.52,129,162,8.6,High,Yes,Moderate,1,0.6099999999999994,0.4800000000000004,16.14518147684606
33,2,9.56,1.29,1.02,0.59,8.08,219,75,10.84,Medium,No,Severe,1,1.2799999999999994,-0.08000000000000007,22.907949790794977
27,2,7.12,1.44,2.02,0.85,6.02,100,118,8.08,High,No,Mild,0,0.96,1.9800000000000004,14.044943820224718
33,0,4.26,3.81,3.21,4.5,8.7,235,49,4.85,Low,Yes,Moderate,0,0.5899999999999999,-0.6999999999999993,55.164319248826295
19,2,5.6,5.08,3.43,4.62,6.72,179,168,7.7,High,No,Moderate,1,2.1000000000000005,1.2800000000000002,31.964285714285715
34,0,5.75,3.95,3.63,3.3,8.76,137,120,8.66,Medium,Yes,Mild,0,2.91,-0.7599999999999998,23.82608695652174
29,1,8.36,5.45,1.89,4.41,7.81,61,160,10.55,Low,Yes,Severe,1,2.1900000000000013,0.1900000000000004,7.29665071770335
29,2,5.52,5.94,1.01,4.49,8.64,168,35,7.78,High,Yes,Severe,1,2.2600000000000007,-0.6400000000000006,30.434782608695656
19,1,6.29,5.44,0.2,2.62,6.95,193,15,9.05,Medium,Yes,Severe,1,2.7600000000000007,1.0499999999999998,30.68362480127186
22,0,9.76,2.02,2.82,1.01,7.73,212,143,10.96,Medium,Yes,Severe,1,1.200000000000001,0.2699999999999996,21.721311475409838
25,1,9.42,4.3,2.24,5.05,5.89,113,23,11.03,Low,Yes,Severe,1,1.6099999999999994,2.1100000000000003,11.995753715498939
23,2,5.05,4.49,2.98,2.02,8.96,209,21,6.48,High,Yes,Moderate,1,1.4300000000000006,-0.9600000000000009,41.38613861386139
31,2,4.16,3.3,2.58,1.34,5.01,46,28,5.3,Low,No,Mild,0,1.1399999999999997,2.99,11.057692307692307
19,2,5.63,4.1,0.0,4.03,5.91,179,57,8.51,Low,Yes,Moderate,1,2.88,2.09,31.793960923623448
35,1,7.52,2.35,1.58,3.19,6.82,197,49,9.24,Low,No,Mild,0,1.7200000000000006,1.1799999999999997,26.1968085106383
29,1,8.08,4.72,2.32,5.39,8.68,84,26,9.04,Low,Yes,Moderate,1,0.9599999999999991,-0.6799999999999997,10.396039603960396
18,2,3.45,4.18,1.09,3.71,6.07,107,81,4.05,Low,Yes,Severe,1,0.5999999999999996,1.9299999999999997,31.014492753623188
21,2,9.94,4.52,2.04,4.79,7.27,90,95,11.67,Medium,No,Severe,1,1.7300000000000004,0.7300000000000004,9.054325955734408
32,2,8.59,2.63,3.01,4.51,7.35,41,118,10.72,High,Yes,Severe,1,2.130000000000001,0.6500000000000004,4.772991850989523
26,0,6.5,2.66,2.51,1.51,6.44,190,35,8.28,Low,No,Moderate,1,1.7799999999999994,1.5599999999999996,29.23076923076923
35,0,9.28,1.32,1.48,4.01,6.78,101,37,10.76,Low,No,Moderate,1,1.4800000000000004,1.2199999999999998,10.883620689655173
32,1,10.05,2.13,2.04,2.11,5.28,27,103,13.02,Low,No,Moderate,1,2.969999999999999,2.7199999999999998,2.6865671641791042
21,0,10.89,1.48,2.68,4.73,6.6,187,75,13.39,Low,Yes,Moderate,1,2.5,1.4000000000000004,17.17171717171717
19,2,11.34,2.33,1.11,1.43,8.75,43,59,12.47,Low,Yes,Severe,1,1.1300000000000008,-0.75,3.7918871252204585
23,2,3.26,4.61,2.44,0.58,5.67,58,113,6.09,High,No,Moderate,1,2.83,2.33,17.791411042944787
25,2,6.41,3.07,3.98,2.19,8.52,112,48,9.12,Medium,Yes,Moderate,1,2.709999999999999,-0.5199999999999996,17.472698907956318
18,2,4.87,4.27,3.72,0.64,5.52,63,138,7.21,Medium,No,Severe,1,2.34,2.4800000000000004,12.936344969199178
30,1,5.9,1.36,2.96,3.12,6.71,204,156,8.5,Low,Yes,Moderate,0,2.5999999999999996,1.29,34.57627118644068
28,2,11.76,5.8,0.85,0.62,5.61,116,94,14.26,Low,No,Severe,1,2.5,2.3899999999999997,9.863945578231293
18,1,4.49,0.95,2.26,4.92,7.32,178,29,6.98,High,Yes,Mild,0,2.49,0.6799999999999997,39.643652561247215
21,2,3.18,3.03,0.53,4.22,5.09,227,26,5.14,Medium,Yes,Moderate,0,1.9599999999999995,2.91,71.38364779874213
31,2,9.19,5.25,1.09,3.29,5.16,178,38,10.3,Low,No,Moderate,1,1.1100000000000012,2.84,19.368879216539717
21,0,7.62,5.67,1.93,3.07,5.28,175,64,8.7,Low,No,Severe,1,1.0799999999999992,2.7199999999999998,22.965879265091864
20,2,4.71,5.91,3.42,1.13,7.16,117,180,6.73,Medium,No,Severe,1,2.0200000000000005,0.8399999999999999,24.840764331210192
20,1,9.61,3.02,0.24,3.51,6.04,107,141,11.09,Medium,Yes,Severe,1,1.4800000000000004,1.96,11.134235171696151
29,2,5.0,5.46,1.06,4.06,7.64,135,74,6.93,Low,No,Severe,1,1.9299999999999997,0.3600000000000003,27.0
32,0,11.71,2.04,2.69,3.88,8.11,129,20,14.04,High,Yes,Severe,1,2.3299999999999983,-0.10999999999999943,11.016225448334756
18,1,10.7,1.92,1.28,1.7,4.87,182,21,13.58,Medium,No,Severe,1,2.880000000000001,3.13,17.009345794392523
21,0,11.44,3.96,2.91,4.25,7.5,163,140,13.76,High,No,Moderate,1,2.3200000000000003,0.5,14.248251748251748
28,0,3.08,5.22,0.82,4.58,8.7,115,87,4.86,High,Yes,Severe,1,1.7800000000000002,-0.6999999999999993,37.33766233766234
23,1,5.87,3.9,1.96,3.52,5.45,57,70,7.84,Low,Yes,Moderate,0,1.9699999999999998,2.55,9.710391822827939
28,1,6.03,2.42,0.62,5.47,8.06,241,175,8.63,Low,No,Mild,0,2.6000000000000005,-0.0600000000000005,39.966832504145934
29,1,9.27,3.49,3.92,0.73,6.68,220,160,10.98,Low,Yes,Moderate,1,1.7100000000000009,1.3200000000000003,23.73247033441208
35,1,8.21,3.57,2.02,0.55,6.83,163,100,8.83,Low,Yes,Moderate,1,0.6199999999999992,1.17,19.853836784409253
25,0,4.16,0.67,1.6,3.59,4.63,78,141,5.35,Medium,Yes,Moderate,0,1.1899999999999995,3.37,18.75
18,2,7.05,4.85,2.01,5.59,7.22,197,88,9.64,Medium,No,Moderate,1,2.5900000000000007,0.7800000000000002,27.94326241134752
21,0,3.43,1.69,2.31,1.83,7.12,232,178,5.8,High,Yes,Mild,0,2.3699999999999997,0.8799999999999999,67.63848396501457
30,1,3.02,3.22,2.3,0.95,7.22,84,165,3.95,Medium,Yes,Moderate,0,0.9300000000000002,0.7800000000000002,27.81456953642384
33,1,10.84,5.72,3.17,0.8,5.89,167,160,12.57,Low,No,Severe,1,1.7300000000000004,2.1100000000000003,15.40590405904059
21,2,5.68,5.47,0.88,1.04,8.54,180,124,7.4,Medium,Yes,Moderate,1,1.7200000000000006,-0.5399999999999991,31.690140845070424
20,0,3.51,2.22,3.78,1.59,7.92,95,57,5.87,Medium,No,Moderate,0,2.3600000000000003,0.08000000000000007,27.065527065527068
29,2,6.35,1.96,0.38,4.0,5.31,222,94,7.31,High,Yes,Moderate,1,0.96,2.6900000000000004,34.960629921259844
28,2,10.71,2.69,2.03,2.12,6.32,187,151,12.06,High,No,Moderate,1,1.3499999999999996,1.6799999999999997,17.46031746031746
35,0,11.44,1.83,0.06,5.81,5.04,65,135,14.27,Low,No,Moderate,1,2.83,2.96,5.681818181818182
22,1,11.22,5.18,0.26,2.26,8.3,134,45,12.77,High,Yes,Moderate,1,1.549999999999999,-0.3000000000000007,11.94295900178253
21,0,11.05,1.11,1.12,5.59,8.9,73,23,11.78,Medium,No,Moderate,1,0.7299999999999986,-0.9000000000000004,6.606334841628959
29,2,7.03,0.7,0.41,1.85,7.46,25,52,9.45,High,No,Moderate,1,2.419999999999999,0.54,3.5561877667140824
21,1,9.04,1.2,3.07,2.01,5.76,56,151,10.1,Medium,Yes,Moderate,1,1.0600000000000005,2.24,6.194690265486726
28,0,5.39,0.71,2.03,5.49,5.07,173,134,7.4,Medium,No,Mild,0,2.0100000000000007,2.9299999999999997,32.096474953617815
22,0,6.7,4.47,2.85,5.84,5.41,111,121,9.26,Low,Yes,Severe,1,2.5599999999999996,2.59,16.567164179104477
20,2,11.05,4.5,1.24,4.4,6.16,131,47,13.42,Medium,No,Moderate,1,2.369999999999999,1.8399999999999999,11.855203619909501
20,0,6.64,4.2,3.73,2.81,5.49,240,86,8.58,Medium,Yes,Severe,1,1.9400000000000004,2.51,36.144578313253014
30,0,5.27,2.98,2.86,3.27,4.75,236,165,7.91,High,Yes,Moderate,0,2.6400000000000006,3.25,44.78178368121443
28,0,7.25,1.96,2.52,4.89,5.74,193,66,9.96,High,No,Mild,0,2.710000000000001,2.26,26.620689655172413
24,0,9.82,1.56,1.67,4.24,6.69,91,144,10.58,High,No,Severe,1,0.7599999999999998,1.3099999999999996,9.266802443991853
25,0,3.93,5.24,0.58,4.55,5.31,58,104,5.84,Medium,No,Moderate,1,1.9099999999999997,2.6900000000000004,14.758269720101781
33,2,5.86,1.55,0.42,4.89,5.82,198,35,8.79,Medium,No,Mild,0,2.929999999999999,2.1799999999999997,33.78839590443686
28,2,9.64,0.63,3.85,5.6,5.99,206,109,10.83,Low,No,Severe,1,1.1899999999999995,2.01,21.369294605809127
31,1,4.08,1.94,0.61,5.65,5.54,55,155,5.0,High,No,Mild,0,0.9199999999999999,2.46,13.480392156862745
22,2,5.24,2.29,0.92,2.03,5.31,50,72,7.99,Low,No,Mild,0,2.75,2.6900000000000004,9.541984732824426
33,0,4.97,2.3,3.68,3.99,8.94,33,171,6.91,High,Yes,Mild,0,1.9400000000000004,-0.9399999999999995,6.639839034205232
29,2,7.92,3.91,3.85,1.85,5.67,58,146,8.53,Low,No,Mild,0,0.6099999999999994,2.33,7.3232323232323235
27,1,6.29,2.92,2.37,4.35,6.7,108,87,8.84,High,No,Moderate,1,2.55,1.2999999999999998,17.170111287758345
29,1,5.25,5.61,1.54,5.58,6.44,23,128,7.79,High,Yes,Severe,1,2.54,1.5599999999999996,4.380952380952381
32,0,5.55,4.36,1.53,5.12,8.36,165,126,6.68,Medium,Yes,Moderate,1,1.13,-0.35999999999999943,29.72972972972973
33,1,10.92,2.09,2.45,2.59,6.27,91,123,12.12,High,No,Moderate,1,1.1999999999999993,1.7300000000000004,8.333333333333334
32,1,11.33,5.3,1.12,2.75,4.77,240,107,13.53,Low,No,Moderate,1,2.1999999999999993,3.2300000000000004,21.18270079435128
27,2,7.37,1.58,3.52,2.32,4.52,88,21,10.26,High,Yes,Mild,0,2.8899999999999997,3.4800000000000004,11.940298507462686
32,2,9.65,5.38,1.59,3.59,5.93,150,170,10.42,High,Yes,Moderate,1,0.7699999999999996,2.0700000000000003,15.544041450777202
20,1,10.64,1.96,0.11,3.74,5.91,223,151,11.4,Medium,Yes,Moderate,1,0.7599999999999998,2.09,20.95864661654135
32,0,3.02,5.92,2.45,3.35,5.94,237,75,3.98,Medium,Yes,Moderate,1,0.96,2.0599999999999996,78.47682119205298
20,0,10.18,3.72,0.6,3.28,8.17,206,141,11.53,Low,No,Severe,1,1.3499999999999996,-0.16999999999999993,20.23575638506876
35,1,10.34,2.41,2.64,2.73,5.62,172,142,13.14,High,No,Severe,1,2.8000000000000007,2.38,16.634429400386846
28,2,5.74,1.05,1.84,4.7,7.22,245,45,7.28,Medium,No,Moderate,0,1.54,0.7800000000000002,42.68292682926829
30,0,4.96,5.64,1.24,3.72,7.44,100,172,7.83,Low,No,Moderate,1,2.87,0.5599999999999996,20.161290322580644
29,2,10.07,4.04,2.69,4.06,7.03,34,85,12.08,Medium,Yes,Moderate,1,2.01,0.9699999999999998,3.3763654419066533
26,2,4.01,0.56,0.03,3.89,6.9,138,179,4.93,High,Yes,Mild,0,0.9199999999999999,1.0999999999999996,34.413965087281795
27,2,7.05,1.6,0.77,1.2,6.19,197,112,8.61,High,No,Mild,0,1.5599999999999996,1.8099999999999996,27.94326241134752
34,2,4.8,3.1,0.02,3.69,6.73,76,42,7.24,Low,No,Mild,0,2.4400000000000004,1.2699999999999996,15.833333333333334
33,0,3.41,2.43,1.18,3.95,6.72,146,94,4.06,Low,No,Mild,0,0.6499999999999995,1.2800000000000002,42.81524926686217
21,0,6.74,0.66,1.81,4.69,7.13,242,148,8.14,Medium,No,Mild,0,1.4000000000000004,0.8700000000000001,35.90504451038576
29,2,6.47,2.81,0.74,3.47,8.71,214,91,7.09,High,Yes,Moderate,1,0.6200000000000001,-0.7100000000000009,33.0757341576507
22,0,6.98,4.69,3.53,0.71,5.9,227,26,8.81,Medium,Yes,Severe,1,1.83,2.0999999999999996,32.5214899713467
20,1,8.81,4.16,1.93,1.55,4.58,58,137,11.05,Medium,No,Severe,1,2.24,3.42,6.583427922814983
22,2,9.68,2.47,0.12,0.71,7.96,222,83,11.86,Medium,No,Severe,1,2.1799999999999997,0.040000000000000036,22.933884297520663
18,0,10.33,3.19,1.12,5.01,6.05,202,62,11.26,Low,No,Moderate,1,0.9299999999999997,1.9500000000000002,19.554695062923525
26,2,4.73,2.14,0.54,4.22,7.11,189,71,5.62,Low,No,Moderate,0,0.8899999999999997,0.8899999999999997,39.95771670190275
29,0,8.16,2.68,2.98,2.98,4.66,150,149,9.56,Medium,Yes,Moderate,1,1.4000000000000004,3.34,18.38235294117647
26,1,8.43,4.14,2.52,0.58,7.55,84,36,10.69,Medium,No,Severe,1,2.26,0.4500000000000002,9.9644128113879
27,1,6.83,1.68,3.04,2.16,6.92,206,88,9.41,High,No,Mild,0,2.58,1.08,30.1610541727672
34,0,8.13,2.13,2.56,2.9,6.35,201,90,9.86,High,Yes,Severe,1,1.7299999999999986,1.6500000000000004,24.72324723247232
33,0,3.88,5.74,2.28,1.15,7.88,243,26,5.47,Medium,No,Moderate,1,1.5899999999999999,0.1200000000000001,62.628865979381445
21,0,5.01,4.6,0.12,1.35,7.44,142,150,6.31,Medium,Yes,Severe,1,1.2999999999999998,0.5599999999999996,28.343313373253494
18,1,10.56,3.6,0.77,2.54,7.7,147,35,12.22,Low,Yes,Moderate,1,1.6600000000000001,0.2999999999999998,13.920454545454545
25,1,11.68,1.16,0.58,2.56,4.82,52,180,14.11,High,Yes,Moderate,1,2.4299999999999997,3.1799999999999997,4.452054794520548
21,1,8.4,3.84,3.84,5.59,6.85,196,136,9.53,Medium,Yes,Moderate,1,1.129999999999999,1.1500000000000004,23.333333333333332
26,0,6.71,0.66,1.83,2.97,6.27,88,43,9.62,Low,Yes,Mild,0,2.9099999999999993,1.7300000000000004,13.114754098360656
29,1,6.82,5.73,2.98,3.94,9.0,234,87,9.08,Medium,Yes,Moderate,1,2.26,-1.0,34.3108504398827
34,2,7.59,4.9,2.25,3.47,5.81,141,135,10.23,Low,Yes,Moderate,1,2.6400000000000006,2.1900000000000004,18.57707509881423
20,2,7.99,4.31,3.56,4.37,5.91,81,23,10.92,High,No,Moderate,1,2.9299999999999997,2.09,10.137672090112641
18,2,5.33,4.39,1.62,5.11,6.92,160,53,5.96,Medium,Yes,Moderate,1,0.6299999999999999,1.08,30.0187617260788
22,2,5.97,5.81,3.4,3.73,7.4,80,60,6.63,Medium,No,Severe,1,0.6600000000000001,0.5999999999999996,13.40033500837521
31,0,10.68,5.8,2.23,4.71,8.48,41,94,12.2,High,No,Moderate,1,1.5199999999999996,-0.4800000000000004,3.8389513108614235
20,2,10.27,2.5,1.68,2.8,6.02,70,171,11.11,Low,Yes,Moderate,1,0.8399999999999999,1.9800000000000004,6.815968841285297
22,1,11.69,5.07,1.0,3.38,7.47,32,130,14.68,High,Yes,Severe,1,2.99,0.5300000000000002,2.737382378100941
32,1,7.43,0.62,2.25,1.81,5.25,65,61,9.25,Low,Yes,Mild,0,1.8200000000000003,2.75,8.748317631224765
29,0,11.37,1.58,2.74,3.39,8.44,137,42,13.29,Low,Yes,Severe,1,1.92,-0.4399999999999995,12.04925241864556
20,1,6.95,3.8,2.06,0.73,5.88,172,131,9.19,Low,Yes,Mild,0,2.2399999999999993,2.12,24.74820143884892
30,0,3.11,3.14,3.61,5.07,7.1,153,131,3.7,Low,No,Mild,0,0.5900000000000003,0.9000000000000004,49.19614147909968
29,2,7.27,4.46,3.96,2.74,6.6,131,69,8.07,Medium,Yes,Moderate,1,0.8000000000000007,1.4000000000000004,18.019257221458048
21,1,9.41,5.68,2.47,4.84,5.34,207,73,11.37,High,No,Moderate,1,1.959999999999999,2.66,21.99787460148778
19,2,6.17,5.53,1.71,1.13,8.24,188,118,7.2,High,No,Severe,1,1.0300000000000002,-0.2400000000000002,30.47001620745543
34,2,8.98,4.86,0.14,3.97,8.49,237,168,10.71,Low,No,Moderate,1,1.7300000000000004,-0.4900000000000002,26.391982182628063
19,1,11.8,2.48,3.54,3.21,5.07,124,177,13.29,Low,No,Severe,1,1.4899999999999984,2.9299999999999997,10.508474576271185
29,0,9.75,2.93,0.52,5.63,6.65,168,39,12.63,Medium,Yes,Severe,1,2.880000000000001,1.3499999999999996,17.23076923076923
35,0,11.06,1.01,2.74,2.86,5.8,119,25,13.12,Low,Yes,Moderate,1,2.0599999999999987,2.2,10.759493670886075
32,0,4.54,2.65,0.55,1.31,6.56,33,90,5.93,High,Yes,Moderate,0,1.3899999999999997,1.4400000000000004,7.2687224669603525
35,2,6.34,4.22,2.05,0.84,7.72,137,118,8.4,High,No,Moderate,1,2.0600000000000005,0.28000000000000025,21.608832807570977
33,1,4.39,1.06,0.12,3.79,6.47,42,133,5.31,High,No,Mild,0,0.9199999999999999,1.5300000000000002,9.567198177676538
35,1,11.55,2.52,1.31,3.79,8.33,108,66,12.74,Low,Yes,Severe,1,1.1899999999999995,-0.33000000000000007,9.35064935064935
21,1,5.64,5.28,0.31,4.43,4.76,204,109,7.01,High,No,Severe,1,1.37,3.24,36.17021276595745
23,0,11.23,4.62,3.16,1.07,5.16,61,120,13.46,Low,Yes,Severe,1,2.2300000000000004,2.84,5.431878895814782
21,1,8.54,2.77,2.87,2.47,7.9,21,72,9.91,Medium,Yes,Severe,1,1.370000000000001,0.09999999999999964,2.459016393442623
30,2,10.27,1.93,1.91,5.17,6.28,180,101,11.94,Low,No,Severe,1,1.67,1.7199999999999998,17.526777020447906
26,1,8.24,1.45,0.2,1.21,8.5,187,112,9.68,Medium,Yes,Moderate,1,1.4399999999999995,-0.5,22.69417475728155
31,1,9.92,4.45,1.91,3.6,8.94,58,126,11.46,Medium,Yes,Severe,1,1.540000000000001,-0.9399999999999995,5.846774193548387
35,1,4.23,1.63,2.42,1.03,8.43,26,55,6.31,Medium,Yes,Mild,0,2.079999999999999,-0.4299999999999997,6.146572104018912
24,0,10.87,5.5,0.58,3.72,4.92,145,175,11.85,Medium,Yes,Severe,1,0.9800000000000004,3.08,13.339466421343147
23,0,7.34,2.14,0.19,4.57,4.72,65,41,9.4,Low,No,Mild,0,2.0600000000000005,3.2800000000000002,8.85558583106267
27,1,11.91,5.88,1.82,5.67,8.39,157,55,13.05,High,Yes,Moderate,1,1.1400000000000006,-0.39000000000000057,13.182199832073888
20,1,7.03,3.96,3.35,4.38,7.57,140,82,7.81,Low,Yes,Mild,0,0.7799999999999994,0.4299999999999997,19.91465149359886
27,1,7.18,5.86,2.71,5.84,6.85,223,112,7.89,Medium,No,Severe,1,0.71,1.1500000000000004,31.05849582172702
34,0,5.15,2.67,1.7,2.07,5.01,226,68,7.92,Medium,No,Mild,0,2.7699999999999996,2.99,43.883495145631066
32,1,4.39,2.52,3.98,4.5,5.92,203,109,5.68,Low,No,Moderate,0,1.29,2.08,46.241457858769934
24,2,7.66,3.69,0.55,1.09,8.57,169,46,10.33,High,Yes,Moderate,1,2.67,-0.5700000000000003,22.06266318537859
25,2,3.93,4.98,0.73,1.27,6.86,28,76,5.07,Low,Yes,Severe,1,1.1400000000000001,1.1399999999999997,7.124681933842239
19,1,7.5,0.75,1.56,0.98,4.89,60,108,9.98,High,No,Mild,0,2.4800000000000004,3.1100000000000003,8.0
33,1,11.22,5.67,0.06,3.08,7.97,37,64,13.56,High,Yes,Moderate,1,2.34,0.03000000000000025,3.297682709447415
21,1,10.0,5.35,0.71,4.03,6.57,159,92,10.65,High,Yes,Severe,1,0.6500000000000004,1.4299999999999997,15.9
26,2,9.85,3.81,3.86,3.38,6.1,179,155,11.81,High,Yes,Moderate,1,1.9600000000000009,1.9000000000000004,18.17258883248731
29,1,7.72,1.49,3.04,2.25,6.0,222,18,10.5,High,Yes,Moderate,1,2.7800000000000002,2.0,28.756476683937827
19,1,7.36,4.46,0.95,2.4,7.85,158,97,9.0,High,No,Moderate,1,1.6399999999999997,0.15000000000000036,21.467391304347824
23,1,9.48,2.42,0.81,2.8,7.14,152,94,11.29,High,Yes,Severe,1,1.8099999999999987,0.8600000000000003,16.0337552742616
19,1,9.27,5.22,0.07,2.96,8.25,30,37,12.22,High,No,Severe,1,2.950000000000001,-0.25,3.236245954692557
25,2,8.23,3.38,0.16,4.76,6.07,180,142,11.13,High,No,Severe,1,2.9000000000000004,1.9299999999999997,21.87120291616039
24,1,8.97,1.3,2.31,1.58,4.65,147,94,9.88,Low,Yes,Moderate,1,0.9100000000000001,3.3499999999999996,16.387959866220733
19,1,5.8,4.7,2.24,0.79,7.04,89,24,7.32,Low,No,Moderate,1,1.5200000000000005,0.96,15.344827586206897
24,2,6.89,4.69,3.99,4.42,7.82,175,59,9.23,Low,Yes,Severe,1,2.3400000000000007,0.17999999999999972,25.39912917271408
31,1,5.21,1.39,3.25,3.8,4.93,173,170,5.91,Medium,No,Mild,0,0.7000000000000002,3.0700000000000003,33.20537428023032
25,1,4.95,3.33,1.48,0.87,7.42,27,24,5.65,High,No,Moderate,0,0.7000000000000002,0.5800000000000001,5.454545454545454
26,2,10.25,4.84,1.2,4.86,7.75,55,79,12.19,Medium,Yes,Severe,1,1.9399999999999995,0.25,5.365853658536586
30,0,4.11,5.42,3.45,5.04,6.2,164,19,5.71,High,No,Severe,1,1.5999999999999996,1.7999999999999998,39.90267639902676
28,2,9.09,1.17,3.29,3.6,8.28,220,59,12.06,Medium,Yes,Severe,1,2.9700000000000006,-0.27999999999999936,24.202420242024203
