age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label,weekend_usage_difference,sleep_deficit,notification_intensity,weekend_overuse,DEI,DEI_Category,attention_score,attention_category,addiction_level_num,NDI,dependency_category,attention_inverse,Aggression_Risk,Aggression_Category,Wellbeing_Score,Wellbeing_Category,Cluster,User_Segment,Recommendation
19,1,11.61,3.97,0.85,2.57,8.85,171,86,12.79,Low,No,Severe,1,1.1799999999999995,0.0,14.728682170542635,1.1799999999999995,54.1010606060606,Moderate,57.424681818181824,Moderate,3,67.38886693017128,High,42.575318181818176,61.73063715961899,Moderate,49.8147704339623,Average,1,At-Risk,Disable non-essential notifications
22,2,4.42,2.83,3.73,1.32,8.39,184,77,5.47,High,Yes,Moderate,0,1.0499999999999998,0.0,41.6289592760181,1.0499999999999998,27.638131313131304,Low,83.97356060606062,High,2,47.97470355731225,Moderate,16.026439393939384,32.81368565390411,Low,72.15554179398728,Excellent,2,High-Risk,Maintain current habits
30,2,3.4,5.37,2.75,1.69,5.11,188,129,4.73,Low,No,Severe,1,1.3300000000000003,2.89,55.294117647058826,1.3300000000000003,50.40120490620491,Moderate,70.03463852813853,High,3,65.41370223978919,Moderate,29.96536147186147,54.216035744944,Moderate,52.304944522190894,Average,0,Healthy,Improve sleep schedule
24,2,5.75,2.0,3.63,5.01,5.49,179,144,8.25,High,Yes,Moderate,0,2.5,2.51,31.13043478260869,2.5,48.93048340548341,Moderate,69.60585497835498,Moderate,2,63.64262187088272,Moderate,30.394145021645016,53.12070428243943,Moderate,53.442505625593185,Average,0,Healthy,Improve sleep schedule
22,0,5.6,5.51,2.64,2.04,8.16,63,168,7.19,Low,No,Severe,1,1.5900000000000007,0.0,11.25,1.5900000000000007,43.84383838383838,Moderate,71.38684848484851,High,3,58.331357048748345,Moderate,28.61315151515149,48.29407089742533,Moderate,59.70471290513149,Average,0,Healthy,Maintain current habits
23,2,4.24,4.33,0.91,0.67,7.29,170,140,6.66,High,Yes,Moderate,1,2.42,0.71,40.09433962264151,2.42,36.24345598845599,Moderate,80.96196320346321,High,2,58.90790513833992,Moderate,19.038036796536787,41.82199551006647,Moderate,64.46284460974702,Average,0,Healthy,Maintain current habits
23,0,8.5,2.74,1.76,2.52,4.87,109,102,9.67,High,No,Severe,1,1.17,3.13,12.823529411764708,1.17,56.53642135642136,Moderate,59.15907359307359,Moderate,3,56.16469038208168,Moderate,40.84092640692641,56.97776843080153,Moderate,48.70401339778017,Average,1,At-Risk,Improve sleep schedule
27,0,4.27,5.98,3.62,3.05,5.5,57,124,6.18,Low,Yes,Moderate,1,1.91,2.5,13.348946135831383,1.91,58.82369408369408,Moderate,63.15289177489176,Moderate,2,38.36831357048748,Moderate,36.84710822510824,48.36478546893037,Moderate,54.81156347710695,Average,0,Healthy,Improve sleep schedule
35,2,4.92,3.17,1.41,5.94,6.51,181,71,6.65,Medium,Yes,Moderate,0,1.7300000000000004,1.4900000000000002,36.78861788617886,1.7300000000000004,36.56231601731602,Moderate,78.83630519480519,High,2,47.07878787878787,Moderate,21.163694805194808,37.7164643341291,Moderate,65.94708532823562,Average,2,High-Risk,Improve sleep schedule
24,0,11.8,0.92,3.46,5.86,5.98,49,52,14.45,Medium,No,Severe,1,2.6499999999999986,2.02,4.152542372881356,2.6499999999999986,64.92417027417027,Moderate,50.05274891774892,Moderate,3,41.92819499341238,Moderate,49.94725108225108,57.608804703618034,Moderate,47.73782240255693,Average,1,At-Risk,Improve sleep schedule
30,1,7.0,2.44,1.77,2.45,4.98,242,137,7.73,High,Yes,Mild,0,0.7300000000000004,3.02,34.57142857142857,0.7300000000000004,46.97588023088023,Moderate,67.33223593073595,Moderate,1,66.32806324110672,High,32.66776406926405,54.57306317848736,Moderate,51.98412859650628,Average,0,Healthy,Disable non-essential notifications; Improve sleep schedule
25,1,5.09,2.68,3.09,4.09,6.17,24,46,6.1,High,No,Moderate,0,1.0099999999999998,1.83,4.715127701375246,1.0099999999999998,38.259011544011535,Moderate,75.59729653679655,High,2,18.16778656126482,Low,24.40270346320345,27.167564413261022,Low,71.57574410079397,Excellent,2,High-Risk,Improve sleep schedule
25,1,9.56,0.96,3.58,2.93,8.2,55,21,12.4,High,Yes,Moderate,1,2.84,0.0,5.753138075313808,2.84,45.9120202020202,Moderate,66.65639393939392,Moderate,2,25.032147562582345,Low,33.34360606060608,36.60967918897068,Moderate,66.22103174045105,Average,2,High-Risk,Maintain current habits
20,2,11.79,3.0,3.86,3.47,5.29,52,176,13.37,Low,No,Severe,1,1.58,2.71,4.410517387616625,1.58,75.00268398268398,High,40.919194805194806,Moderate,3,68.67108036890646,High,59.0808051948052,76.58363991793178,High,33.59332538441639,Poor,1,At-Risk,Reduce daily screen time; Disable non-essential notifications; Improve sleep schedule; Practice digital detox
35,2,9.26,4.03,1.68,0.5,6.66,179,174,12.19,Medium,No,Moderate,1,2.93,1.34,19.330453563714904,2.93,61.96704184704184,Moderate,56.36988744588744,Moderate,2,75.85625823451909,High,43.63011255411256,68.58041529361859,High,42.62089183105917,Average,1,At-Risk,Disable non-essential notifications; Improve sleep schedule; Practice digital detox
34,1,10.69,2.22,1.72,5.71,7.09,179,160,13.09,High,Yes,Moderate,1,2.4000000000000004,0.91,16.744621141253507,2.4000000000000004,54.823737373737366,Moderate,58.64287878787879,Moderate,2,75.26989459815546,High,41.35712121212121,64.87527701637717,Moderate,46.19165882084163,Average,1,At-Risk,Disable non-essential notifications
22,0,8.56,3.39,2.33,1.64,8.37,101,18,11.1,Low,Yes,Severe,1,2.539999999999999,0.0,11.799065420560748,2.539999999999999,48.74358585858585,Moderate,66.16192424242422,Moderate,3,37.229117259552034,Moderate,33.83807575757578,43.08593198598104,Moderate,62.123967558273236,Average,0,Healthy,Maintain current habits
24,0,4.16,4.45,2.43,5.16,7.85,68,47,4.8,Low,Yes,Moderate,1,0.6399999999999997,0.1500000000000003,16.346153846153847,0.6399999999999997,29.95779942279943,Low,81.68766017316017,High,2,23.52555994729908,Low,18.312339826839832,24.00719276633904,Low,76.56065729183752,Excellent,2,High-Risk,Maintain current habits
28,0,10.02,1.61,0.95,4.3,6.26,234,170,10.7,Low,No,Severe,1,0.6799999999999997,1.7400000000000002,23.35329341317365,0.6799999999999997,45.383311688311686,Moderate,64.20000649350649,Moderate,3,92.14400527009222,High,35.79999350649351,66.53291312419742,High,45.765436003325966,Average,1,At-Risk,Disable non-essential notifications; Improve sleep schedule; Practice digital detox
21,2,11.83,2.36,3.98,2.62,8.23,218,79,14.64,Medium,Yes,Moderate,1,2.8100000000000005,0.0,18.42772612003381,2.8100000000000005,61.98343434343434,Moderate,51.6849696969697,Moderate,2,65.92285902503292,Moderate,48.3150303030303,66.281201406985,High,45.112880307177996,Average,1,At-Risk,Practice digital detox
31,1,9.99,5.6,2.38,3.59,6.45,24,28,11.81,Low,No,Severe,1,1.8200000000000005,1.5499999999999998,2.4024024024024024,1.8200000000000005,70.45229437229436,High,47.02431168831168,Moderate,3,30.01627140974968,Low,52.97568831168832,55.6625933813576,Moderate,48.59157662426634,Average,1,At-Risk,Reduce daily screen time; Improve sleep schedule
24,1,4.69,2.79,2.97,5.05,6.77,240,151,5.96,High,Yes,Moderate,0,1.2699999999999996,1.2300000000000004,51.1727078891258,1.2699999999999996,34.514884559884564,Moderate,79.08053463203463,High,2,72.64341238471673,High,20.919465367965373,47.9706017097098,Moderate,60.14116651623942,Average,0,Healthy,Disable non-essential notifications; Improve sleep schedule
26,1,8.58,1.85,3.52,5.05,8.85,74,158,10.37,High,Yes,Moderate,1,1.7899999999999991,0.0,8.624708624708624,1.7899999999999991,41.79636363636363,Moderate,70.4410909090909,High,2,55.35072463768115,Moderate,29.558909090909097,46.694835164982166,Moderate,61.45886616135281,Average,0,Healthy,Maintain current habits
18,1,5.8,5.33,1.09,3.27,8.25,57,75,8.14,Low,No,Moderate,1,2.3400000000000007,0.0,9.827586206896552,2.3400000000000007,42.92843434343434,Moderate,73.92646969696969,High,2,30.524374176548086,Low,26.07353030303031,34.85295802840396,Moderate,68.36301378366211,Average,2,High-Risk,Maintain current habits
18,1,8.97,3.92,1.97,4.6,8.28,179,176,11.84,High,Yes,Moderate,1,2.869999999999999,0.0,19.955406911928648,2.869999999999999,53.167121212121216,Moderate,62.90486363636364,Moderate,2,75.79716732542819,High,37.09513636363636,62.71168791047278,Moderate,49.293492136222234,Average,1,At-Risk,Disable non-essential notifications
21,2,3.35,5.82,3.03,0.53,6.37,32,168,5.08,High,No,Severe,1,1.73,1.63,9.552238805970148,1.73,47.352215007215,Moderate,72.2993354978355,High,3,49.86396574440052,Moderate,27.7006645021645,45.45808603068407,Moderate,59.43024084406419,Average,0,Healthy,Improve sleep schedule
18,1,5.53,4.21,0.62,0.68,6.47,239,132,8.11,Medium,No,Moderate,1,2.579999999999999,1.5300000000000002,43.21880650994575,2.579999999999999,45.3153823953824,Moderate,73.40538528138526,High,2,69.86093544137022,High,26.594614718614736,52.93779937688278,Moderate,55.24991299076352,Average,0,Healthy,Disable non-essential notifications; Improve sleep schedule
19,0,3.45,5.75,1.34,0.92,7.77,222,176,4.65,Low,Yes,Severe,1,1.2000000000000002,0.2300000000000004,64.34782608695652,1.2000000000000002,33.077922077922075,Moderate,81.75662337662338,High,3,80.64064558629777,High,18.24337662337662,49.7937308381785,Moderate,60.43031775052016,Average,0,Healthy,Disable non-essential notifications
25,1,4.48,0.94,3.55,3.15,7.62,184,103,5.01,Medium,Yes,Moderate,0,0.5299999999999994,0.3799999999999999,41.07142857142857,0.5299999999999994,18.921984126984125,Low,88.91840476190477,High,2,53.58985507246376,Moderate,11.081595238095233,30.108688646438768,Low,74.33075108536684,Excellent,2,High-Risk,Maintain current habits
22,2,11.78,3.02,3.86,0.72,7.48,99,81,13.57,Low,No,Severe,1,1.790000000000001,0.5199999999999996,8.404074702886248,1.790000000000001,63.38041847041846,Moderate,48.775874458874455,Moderate,3,55.65507246376811,Moderate,51.224125541125545,63.56029099680255,Moderate,45.60259957778372,Average,1,At-Risk,Maintain current habits
24,2,11.93,0.55,3.96,2.69,6.46,151,136,14.8,High,No,Moderate,1,2.870000000000001,1.54,12.657166806370494,2.870000000000001,63.13505050505049,Moderate,51.14948484848486,Moderate,2,67.98478260869565,High,48.85051515151514,67.8024678177912,High,42.25375613387502,Average,1,At-Risk,Disable non-essential notifications; Improve sleep schedule; Practice digital detox
18,1,11.34,1.6,0.65,5.12,7.46,143,110,13.2,High,Yes,Severe,1,1.86,0.54,12.610229276895945,1.86,47.58404761904762,Moderate,62.44978571428571,Moderate,3,67.76890645586298,High,37.55021428571429,57.48887993905141,Moderate,52.121810527493494,Average,0,Healthy,Disable non-essential notifications
21,2,7.0,0.68,3.29,4.83,7.27,159,41,7.51,High,No,Moderate,1,0.5099999999999998,0.7300000000000004,22.714285714285715,0.5099999999999998,28.81016594516595,Low,78.60195021645022,High,2,40.83399209486166,Moderate,21.39804978354978,32.418000975788374,Low,70.61854501330299,Excellent,2,High-Risk,Maintain current habits
34,1,4.14,5.94,0.83,5.9,7.55,238,101,5.96,Low,Yes,Severe,1,1.8200000000000005,0.4500000000000002,57.48792270531401,1.8200000000000005,39.08703463203464,Moderate,77.82888961038961,High,3,68.31633728590249,High,22.17111038961039,48.21933409414592,Moderate,60.23074065380584,Average,0,Healthy,Disable non-essential notifications
22,1,5.05,2.1,3.05,1.29,5.86,24,46,6.2,Medium,Yes,Moderate,0,1.1500000000000004,2.14,4.752475247524752,1.1500000000000004,37.69852092352092,Moderate,76.48544372294371,High,2,18.10111989459816,Low,23.51455627705629,26.56543485524976,Low,71.77596367879579,Excellent,2,High-Risk,Improve sleep schedule
29,1,6.43,2.65,1.35,2.91,6.4,206,118,7.2,High,Yes,Moderate,1,0.7700000000000005,1.5999999999999996,32.03732503888025,0.7700000000000005,36.7094733044733,Moderate,75.17215800865802,High,2,63.36949934123847,Moderate,24.827841991341984,46.383078899111645,Moderate,60.14291737336463,Average,0,Healthy,Improve sleep schedule
33,1,5.32,2.16,0.5,3.48,5.56,177,152,7.9,High,Yes,Moderate,0,2.58,2.4400000000000004,33.27067669172932,2.58,40.08053391053392,Moderate,78.06583982683983,High,2,64.3185770750988,Moderate,21.93416017316017,46.7325743816571,Moderate,59.08601689815014,Average,0,Healthy,Improve sleep schedule
21,2,6.92,2.77,1.56,5.71,4.55,58,115,9.08,High,No,Moderate,1,2.16,3.45,8.38150289017341,2.16,55.81691197691199,Moderate,63.7149264069264,Moderate,2,41.02806324110672,Moderate,36.2850735930736,48.231985565554815,Moderate,54.26983944479536,Average,0,Healthy,Improve sleep schedule
35,2,6.11,3.96,0.41,5.05,6.41,202,124,6.9,Medium,No,Moderate,1,0.79,1.59,33.06055646481178,0.79,39.09243145743145,Moderate,74.22727056277057,High,2,63.50019762845849,Moderate,25.77272943722943,47.67051115844949,Moderate,59.054457105014194,Average,0,Healthy,Improve sleep schedule
35,2,5.93,4.3,1.82,2.84,8.03,164,55,8.73,Medium,Yes,Moderate,1,2.8000000000000007,0.0,27.655986509274875,2.8000000000000007,42.41717171717171,Moderate,74.2148484848485,High,2,42.781225296442685,Moderate,25.785151515151497,39.859748776798185,Moderate,65.15495424035336,Average,0,Healthy,Maintain current habits
23,0,7.26,5.68,2.79,2.76,8.89,91,154,8.22,High,No,Severe,1,0.9600000000000009,0.0,12.534435261707989,0.9600000000000009,48.92712121212121,Moderate,65.77686363636363,Moderate,3,62.38919631093543,Moderate,34.22313636363637,54.208425343787525,Moderate,55.78217572412357,Average,0,Healthy,Maintain current habits
30,0,5.19,2.12,1.81,3.57,5.27,32,42,6.17,High,No,Moderate,0,0.9799999999999996,2.7300000000000004,6.165703275529864,0.9799999999999996,37.92530303030304,Moderate,76.6374090909091,High,2,18.703359683794464,Low,23.362590909090898,26.84027342033268,Low,71.01318401988817,Excellent,2,High-Risk,Improve sleep schedule
23,2,11.74,4.58,2.09,1.79,5.08,87,59,14.43,Low,No,Severe,1,2.6899999999999995,2.92,7.410562180579216,2.6899999999999995,83.20505772005772,High,37.68348268398269,Low,3,49.09565217391304,Moderate,62.31651731601731,72.33679729318062,High,34.91413034642068,Poor,1,At-Risk,Reduce daily screen time; Improve sleep schedule; Use focus sessions; Practice digital detox
29,1,5.05,5.32,0.63,4.1,7.36,106,136,5.89,Medium,No,Moderate,1,0.8399999999999999,0.6399999999999997,20.99009900990099,0.8399999999999999,36.47345598845598,Moderate,77.0429632034632,High,2,49.67028985507246,Moderate,22.9570367965368,39.571925180246886,Moderate,65.48467821587344,Average,2,High-Risk,Maintain current habits
19,1,4.31,4.61,0.77,1.98,5.4,222,139,5.97,Low,Yes,Moderate,1,1.66,2.6,51.50812064965198,1.66,45.19840548340548,Moderate,73.93547835497834,High,2,66.72549407114624,High,26.064521645021657,51.31357260106654,Moderate,55.238907431252905,Average,0,Healthy,Disable non-essential notifications; Improve sleep schedule
20,0,10.56,5.35,0.72,3.26,5.89,239,160,12.59,Medium,No,Moderate,1,2.03,2.1100000000000003,22.63257575757576,2.03,71.42259740259739,High,46.893220779220776,Moderate,2,84.18366271409748,High,53.10677922077922,79.51082372046612,High,33.338960782227474,Poor,1,At-Risk,Reduce daily screen time; Disable non-essential notifications; Improve sleep schedule; Practice digital detox
23,0,7.37,3.56,0.2,1.6,7.18,113,87,8.56,High,Yes,Moderate,1,1.1900000000000004,0.8200000000000003,15.332428765264586,1.1900000000000004,38.84924963924964,Moderate,73.1752251082251,High,2,44.20823451910408,Moderate,26.824774891774894,39.68064369471958,Moderate,64.62651166462638,Average,2,High-Risk,Maintain current habits
32,1,11.03,2.6,2.82,2.88,7.36,223,23,13.19,High,No,Severe,1,2.16,0.6399999999999997,20.217588395285585,2.16,58.120375180375184,Moderate,54.76388744588745,Moderate,3,60.97160737812912,Moderate,45.23611255411255,61.48263366215594,Moderate,47.84235591372323,Average,1,At-Risk,Maintain current habits
30,0,6.13,1.23,1.61,5.29,5.63,141,65,7.84,Medium,Yes,Mild,0,1.71,2.37,23.00163132137031,1.71,37.898261183261184,Moderate,76.62552164502165,High,1,34.23577075098814,Moderate,23.37447835497835,33.56166389831213,Moderate,67.26168746274675,Average,2,High-Risk,Improve sleep schedule
21,0,6.27,1.8,1.8,5.68,7.88,146,30,8.69,Low,No,Moderate,1,2.42,0.1200000000000001,23.28548644338118,2.42,31.49147186147185,Low,81.20255844155845,High,2,35.30573122529644,Moderate,18.797441558441548,29.84789270387281,Low,72.82956941645935,Excellent,2,High-Risk,Maintain current habits
19,1,6.66,3.78,3.22,3.94,6.29,191,67,8.45,High,Yes,Mild,0,1.7899999999999991,1.71,28.67867867867868,1.7899999999999991,52.123852813852814,Moderate,64.57284415584415,Moderate,1,43.15204216073781,Moderate,35.42715584415585,47.50259125691738,Moderate,56.87509292260487,Average,0,Healthy,Improve sleep schedule
28,0,10.48,5.7,3.79,5.83,7.44,130,26,13.39,Low,Yes,Moderate,1,2.91,0.5599999999999996,12.404580152671755,2.91,75.04025252525253,High,43.842924242424246,Moderate,2,39.03913043478261,Moderate,56.15707575757576,62.51982015851226,Moderate,44.64701503068078,Average,1,At-Risk,Reduce daily screen time
31,1,3.5,4.01,0.16,3.24,6.51,140,75,6.25,Medium,Yes,Moderate,1,2.75,1.4900000000000002,40.0,2.75,35.81327561327561,Moderate,83.51601731601733,High,2,39.321475625823446,Moderate,16.483982683982674,32.10297141271901,Low,69.93174545441376,Average,2,High-Risk,Improve sleep schedule
31,0,10.51,4.04,1.74,2.97,7.23,88,113,12.62,Low,Yes,Severe,1,2.1099999999999994,0.7699999999999996,8.372978116079924,2.1099999999999994,60.48646464646463,Moderate,54.09406060606062,Moderate,3,58.65237154150197,Moderate,45.90593939393938,61.5861410226857,Moderate,47.36820655849878,Average,1,At-Risk,Maintain current habits
25,0,9.65,3.71,1.11,5.89,8.91,88,171,11.92,Low,No,Moderate,1,2.27,0.0,9.11917098445596,2.27,50.30702020202019,Moderate,64.69289393939394,Moderate,2,62.02206851119894,Moderate,35.30710606060606,54.99094690448083,Moderate,55.088057393401215,Average,0,Healthy,Maintain current habits
19,0,4.68,3.58,2.44,3.59,5.18,187,59,5.53,Medium,No,Mild,0,0.8500000000000005,2.8200000000000003,39.95726495726496,0.8500000000000005,44.147619047619045,Moderate,72.2557142857143,High,1,37.5463768115942,Moderate,27.74428571428569,39.02925242654356,Moderate,62.45614629750916,Average,0,Healthy,Improve sleep schedule
27,0,10.93,1.09,3.65,4.45,8.99,237,26,12.73,High,Yes,Severe,1,1.8000000000000007,0.0,21.683440073193047,1.8000000000000007,47.84570707070706,Moderate,63.18128787878788,Moderate,3,63.57173913043479,Moderate,36.81871212121212,55.45068182494769,Moderate,54.95100949613049,Average,0,Healthy,Maintain current habits
18,1,5.09,1.78,0.05,4.05,7.69,117,35,7.87,High,Yes,Moderate,0,2.78,0.3099999999999996,22.98624754420432,2.78,24.962388167388163,Low,88.98628354978355,High,2,29.98662714097497,Low,11.01371645021645,21.958617583933982,Low,78.85416995730293,Excellent,2,High-Risk,Maintain current habits
24,0,5.24,1.6,1.29,4.88,6.9,88,71,6.21,High,No,Mild,0,0.9699999999999998,1.0999999999999996,16.793893129770993,0.9699999999999998,25.1018253968254,Low,85.41445238095237,High,1,25.95994729907773,Low,14.585547619047633,21.785532611619207,Low,77.78906001352094,Excellent,2,High-Risk,Improve sleep schedule
26,0,10.33,4.81,0.38,2.16,8.88,126,39,12.81,Low,No,Moderate,1,2.4800000000000004,0.0,12.197483059051306,2.4800000000000004,56.96646464646464,Moderate,59.49006060606061,Moderate,2,40.93801054018446,Moderate,40.50993939393939,50.39284917329056,Moderate,56.73887253617155,Average,0,Healthy,Maintain current habits
21,0,6.25,3.06,2.61,0.6,6.69,231,165,7.38,Low,No,Mild,0,1.13,1.3099999999999996,36.96,1.13,40.80596681096681,Moderate,72.35320995670995,High,1,69.34354413702239,High,27.646790043290054,51.594878316486735,Moderate,56.5865307093938,Average,0,Healthy,Disable non-essential notifications; Improve sleep schedule
